index	sim_time	step_time	success	C01	C12	D01	D12	H01	H12	state_r0	state_r1	state_r2	speed_r0	speed_r1	speed_r2	actuation_r0	actuation_r1	actuation_r2	objective	
835	1644.336861	0.500121	True	0.7127187866028876	0.676467674890501	1.6313082183316854	1.3804943122392668	1.0600918773849641	0.6928228161626268	[-2.633005501567271, 0.0037018414491529796, 0.1692317063039199, 0.0011814077986312898, 0.001575040312380511, 0.0001356901516801855]	[-0.13956452316676352, -0.48870859866574184, 0.9235309118318216, -0.0013622068130679935, 0.001680562398363852, 0.0006173092484616435]	[2.4945059335907356, -0.4407201371930974, 1.0517932065187725, 0.001130552469095585, -0.0007732959311098485, 0.0002782376814225757]	[-0.4102248673492559, 0.029735270449532922, -0.37492719757573983, -0.009774408716171837, 0.0020133605789882368, 0.012323433487360766]	[-0.0647754654429634, 0.4938536566638951, -0.18926158934749873, -0.0013304259498993407, -0.00047287744806221024, -0.006548534360489277]	[0.1334476527424219, -0.7789328128088079, -0.09051755464570774, -0.003925523822889757, -2.76831518755856e-05, 0.017258192079749848]	[7.172437973720656, -5.229397869127583, 18.50708362244661, -0.005572235516460759, -0.0018125770279909372, -0.00010940722039439561]	[-0.6168375057735851, -15.710655533903331, -78.654449820741, 0.006312374964665307, -0.006420003293995468, -0.00379147230671929]	[-9.164421773759656, 69.43449376179501, -70.95308747987694, -0.002169857828869913, 0.0016119820882976525, -0.0018668533105493596]	4.94494064274671	
836	1644.894729	0.532980	True	0.7090389826524511	0.6742435545012985	1.6351508824616985	1.3820444400992058	1.058935549014863	0.691881798970434	[-2.6370632810127574, 0.003978896021652082, 0.1655339857229105, 0.00108126521270396, 0.001593443035392088, 0.00025888050740615026]	[-0.14025736740468822, -0.4839155826086188, 0.921339444032914, -0.0013726673121492907, 0.0016725000893141337, 0.0005506687598240067]	[2.495719411403796, -0.4481529778189678, 1.0505821924812844, 0.0010895525387580277, -0.0007726984371037853, 0.0004501924042861006]	[-0.40014146068532214, 0.024992751344711576, -0.3659576216368314, -0.010291020930320915, 0.0016943738516031837, 0.012310410623303864]	[-0.07250239891666754, 0.46540369415378313, -0.2479951144670952, -0.0007386291292521606, -0.0011216219549235046, -0.006781909190624802]	[0.1085064464711638, -0.707926674769514, -0.1502659689967161, -0.004247081531323571, 0.0001855081566864697, 0.017132498138514755]	[13.217433046359325, -5.615982357488059, 19.41890782750751, -0.004847194657798122, -0.0014307687549303557, -0.0010705507011429757]	[-8.62141746635231, -35.710655533903335, -59.226190053040185, 0.006258164220890924, -0.006299142924973005, -0.0032674377138888363]	[-29.16439880825747, 86.2893686008396, -60.90216992966296, -0.0021940869992254563, 0.001549920902486443, -0.003214780425262977]	4.924753571017656	
837	1645.607399	0.688117	True	0.7057279323435923	0.6722195699084575	1.638446788271663	1.3834769362554262	1.05762702753571	0.6910416697547966	[-2.6409936678146426, 0.004205781977989487, 0.161929918165987, 0.0009762129861200778, 0.0016085982113878522, 0.0003816436205070205]	[-0.14106275744374722, -0.4794956702041458, 0.9186445703394185, -0.0013772044840808962, 0.0016579687213037727, 0.0004818271318906712]	[2.4965972567483488, -0.45479985178933097, 1.0488170049714642, 0.0010454376522311868, -0.0007699372213800053, 0.0006206033135306681]	[-0.3847572096668487, 0.01988812968611276, -0.3561529507671524, -0.010756453532160705, 0.0013613070922851166, 0.012238990300399879]	[-0.08722923855222062, 0.4193610667426599, -0.29006153424347236, -0.00014532497404628922, -0.0017658177618813072, -0.00699053425737052]	[0.06605590829651606, -0.6218390650207555, -0.20152446538504357, -0.004548718435594171, 0.0004032168065000901, 0.016948932234554584]	[19.261972315382813, -6.002514152636132, 20.330643926780226, -0.0042402791579154815, -0.0015929275572605225, -0.002001956021526859]	[-16.62599225607899, -55.71065144516386, -39.79791458172179, 0.006222797476822828, -0.0062082266530056555, -0.0028559708716170114]	[-49.16436877274996, 103.14423590831974, -50.85123952358589, -0.0019557167730399096, 0.0016111362970637135, -0.004129909211245219]	5.403886612241704	
838	1646.013259	0.377899	True	0.7028706907402166	0.6705510122809809	1.6411768947403143	1.3846752500270203	1.0563085959068628	0.6903623946246106	[-2.6447435260362218, 0.004378922393591113, 0.15842777572879066, 0.0008668379519222379, 0.001620643291352411, 0.0005033398237993773]	[-0.14205047125372203, -0.47562503736720263, 0.9156137168192751, -0.0013758454314759451, 0.001637064264198684, 0.0004110792065081614]	[2.4969636106557775, -0.46050991689403553, 1.0465827054608547, 0.0009983443198424507, -0.0007650204329630548, 0.0007887708933976335]	[-0.36405499100815614, 0.014419638952098355, -0.3455096972572145, -0.011155414325473016, 0.0010696340298221728, 0.012097879311751008]	[-0.10898058095091306, 0.35563034800580506, -0.31538557725498173, 0.0004408473091112252, -0.002395522087880965, -0.007164902333041026]	[0.006034607072424189, -0.5205881950520976, -0.244254692983345, -0.004843166318237845, 0.0006145516117091977, 0.016683359145431488]	[25.304829649023116, -6.388852941712755, 21.24205606433431, -0.003403915905676373, -0.0008762014450854122, -0.003109569856131181]	[-24.630547787070267, -75.71062234728176, -20.369607254228136, 0.0060636007238347184, -0.005974322594850659, -0.002294453380149]	[-69.1643138183797, 119.99907730094628, -40.80028267391932, -0.0019292910057734387, 0.0015033623313913393, -0.00542630640201724]	6.387496374650363	
839	1649.843259	3.810886	True	0.7003913206259855	0.6693215034313664	1.6434766648151053	1.3855730192792548	1.055046953516062	0.6898745277395181	[-2.648372946032792, 0.004507635946410778, 0.15501424942055156, 0.0007537523446999883, 0.0016297242631170459, 0.0006233739859245923]	[-0.14328942829378158, -0.4724789794129094, 0.9124160315154132, -0.0013686362606946138, 0.001609906029648407, 0.0003387358667134989]	[2.4967013865937133, -0.4652089537832465, 1.0439990220347213, 0.000948386787185119, -0.0007579939548045943, 0.000953958368583665]	[-0.36070184369221725, 0.011174753974867491, -0.33839020128543706, -0.011498151431943642, 0.0007655741241443587, 0.011907296655794326]	[-0.13755167582274394, 0.27447847768956224, -0.3236942141099912, 0.0010247287511266157, -0.003016031836119103, -0.007311295083122428]	[-0.05972773623034122, -0.419582580682364, -0.27154580647804893, -0.005122130342983053, 0.000822887550923846, 0.01635250294232842]	[5.304829649023116, -3.805401001454967, 17.14372309194505, -0.0027454373587634823, -0.0010281621077734195, -0.003889508518072094]	[-32.37169873882448, -95.29437987752473, -0.7147481237911322, 0.0059962763091607404, -0.005841139855959525, -0.0018356208278576896]	[-75.51310784095033, 119.0876662694683, -22.86391578072416, -0.0017779690241471855, 0.0014550278222927248, -0.0064499628665733045]	6.4748628393351835	
840	1651.627333	1.765387	True	0.6980519308749861	0.6685345920573385	1.6456400174692303	1.3861596233770845	1.0538315481572273	0.6895736831212127	[-2.6520555321229202, 0.004614137214634274, 0.15165436753401113, 0.0006374878016167944, 0.0016356086523179806, 0.0007412678861426253]	[-0.14484768524668454, -0.47023189601229215, 0.9092223875654202, -0.001355671829854132, 0.0015766444097507955, 0.00026519893513072846]	[2.4957558273671756, -0.46890375548264146, 1.0412215580319757, 0.0008956877469943169, -0.0007490666584737558, 0.001115614230230436]	[-0.3747105823405814, 0.010159146835812052, -0.3348002970598817, -0.011790566739636386, 0.0004273219544820558, 0.011670448051610152]	[-0.17296503128954818, 0.17581355028444126, -0.3149101364132789, 0.001591686378898997, -0.0036158513380624034, -0.007405190701517605]	[-0.13060618873805796, -0.3196012829417318, -0.28313008937691914, -0.0053921895750616506, 0.0009922923869502994, 0.015976727277403013]	[-14.639942600807526, -1.2292993366217515, 13.05694890704504, -0.002193374336274527, -0.0015347287467590085, -0.00461480477637031]	[-40.111160638445064, -114.87514183255922, 18.94067590256579, 0.005709452127410305, -0.005539923863777607, -0.0009872552881907788]	[-81.12136578692068, 117.2842611394048, -4.700342385263667, -0.0017394796114284, 0.000838128862428644, -0.007143943286749005]	7.416356779723806	
841	1655.360790	3.715136	True	0.6957980214952607	0.6681802999231155	1.6477857405921414	1.3864372650162935	1.0527331070102823	0.689452279488807	[-2.655821779279435, 0.004702774319753658, 0.1483417886756837, 0.0005185910317625737, 0.0016380773864625388, 0.0008565607428534823]	[-0.14676568964148357, -0.46899429832637685, 0.906196478498926, -0.0013370431199861588, 0.0015374814455172588, 0.00019087434531464114]	[2.494107447891502, -0.47164060477264, 1.038410545659666, 0.0008402629904478887, -0.0007384837570128201, 0.001273213398928236]	[-0.37744044826774353, 0.00778434262336184, -0.3289538784090319, -0.012023734932934058, 7.944832968117995e-05, 0.011387589901725606]	[-0.209656349131856, 0.07251561426716899, -0.2905154217387744, 0.0021571545127306796, -0.004196158208921385, -0.0074702905751851964]	[-0.20017981413173533, -0.2277773664649041, -0.2783470830830037, -0.005668128784932178, 0.001151508316923246, 0.015540931937515151]	[-1.6355274824547248, -2.782680763515631, 15.627505296558859, -0.0015093326660244007, -0.0016546119062691056, -0.0053327689454034065]	[-41.435267667653385, -119.57489673256515, 36.807006271887616, 0.005683894620890181, -0.005273360263513881, -0.0005209577954247923]	[-79.33787228072855, 107.30634720945135, 14.139687717629322, -0.0019441838967287055, 0.0006870354299426656, -0.008075854632754852]	7.12307214723126	
842	1657.738306	2.353188	True	0.6937507502901361	0.6682526350409931	1.6498570789561287	1.386415925503342	1.0518954164653351	0.6895147222361852	[-2.6595589463465874, 0.004760053160362219, 0.14509885892120652, 0.00039762044747642083, 0.0016368996456463084, 0.000968928280192747]	[-0.14904371664445945, -0.46878259355656615, 0.9034866736807962, -0.0013129672186618648, 0.0014927834855122737, 0.00011599521010013571]	[2.4917690044626504, -0.4735016487220943, 1.0357298886576862, 0.0007821240950095562, -0.0007262796982040593, 0.0014262274196866628]	[-0.3689140243423471, 0.004052482472253072, -0.3208548278301393, -0.012204296979494966, -0.00030494253334589435, 0.01108576518792571]	[-0.2451398562858748, -0.029477779084093273, -0.2520491692109837, 0.0026805020102719677, -0.004722843200170915, -0.007517387244556348]	[-0.268441341504792, -0.14415729688749424, -0.2571229333088792, -0.005935974173346624, 0.001313952260328009, 0.015059523960316661]	[11.297534166746262, -4.325169201362957, 18.181918067198822, -0.0009410960588492509, -0.0022116339138971135, -0.005615770551869816]	[-39.90055010245567, -117.43605932550348, 52.826492927375924, 0.005023179358079305, -0.004477399619544552, -0.0002289791882117354]	[-77.55130201922132, 97.32586146157038, 32.979676556879845, -0.0019319402744704041, 0.0007547620464252451, -0.008773555877716912]	7.3012931761519955	
843	1662.145310	4.388530	True	0.6918445986779278	0.6687820998367244	1.651962985697817	1.3861036500096102	1.0513536915220616	0.6898053821002036	[-2.663270196910047, 0.0047894957330757715, 0.1419224387038489, 0.0002751026412335481, 0.001631839890582609, 0.001078105088716781]	[-0.15164522828626734, -0.4695245071170515, 0.9012096079016718, -0.0012836892582685582, 0.0014428903102047942, 4.077668251452476e-05]	[2.488755865727508, -0.47457137952493667, 1.0333436727270247, 0.0007214238493783193, -0.0007124297341046718, 0.0015741427713896166]	[-0.3722921876459055, 0.0023803558277456227, -0.31564002809136366, -0.012331989265542418, -0.0006998160318944505, 0.010749653462633924]	[-0.27452057803894203, -0.11835183217556976, -0.20428319058949485, 0.003196822534155326, -0.005235371876063937, -0.007539262655122519]	[-0.3348870330404003, -0.0691738737012663, -0.21949712577894973, -0.006181450538205045, 0.001478064458594429, 0.014521056410256401]	[-2.403106565193113, -1.9405385370008634, 14.830541504763076, -0.0003766794686035789, -0.00235954262970925, -0.0061420358354180825]	[-32.751298395187995, -101.75499179020494, 63.29785529728551, 0.0049383928474171284, -0.004328058882793164, 0.00017697561914293766]	[-75.19174720847963, 86.90000998073322, 51.68919387978785, -0.0016987185336709153, 0.000801284700138455, -0.009650814856280844]	6.93575917075826	
844	1662.512480	0.348313	True	0.6898340118807879	0.6698213157293751	1.6543786926885968	1.3855096546513594	1.0510423080901283	0.6903949606680514	[-2.6670748348877775, 0.004811656294239525, 0.1387838119149313, 0.0001515661168663587, 0.0016227651415778965, 0.0011837622422158473]	[-0.1545091337035104, -0.47108833654273363, 0.8994581297991707, -0.00124938534551277, 0.0013880455233765648, -3.4487063285064265e-05]	[2.4850860134597057, -0.47493663448658907, 1.031416167374612, 0.0006584426539181387, -0.0006969720004969876, 0.0017164176492628763]	[-0.38761613673636547, 0.0027790362079810832, -0.3133223520300586, -0.012406677001769282, -0.0011106894479112315, 0.01038185943798059]	[-0.29777710967027243, -0.19403540060406027, -0.14717551515095342, 0.0036847710070723153, -0.005713483225817662, -0.007527344965283783]	[-0.3995104800343855, -0.0028739383875179252, -0.1653956256956223, -0.0063933111928515885, 0.0016328511891394739, 0.013931343437925273]	[-16.103038849096006, 0.44397150249282546, 11.47933485588189, 0.00018310827111618286, -0.002604266315799357, -0.0066243167325255635]	[-25.60203201518812, -86.07389467490754, 73.76920287279657, 0.0045256399343983145, -0.0038684584669497527, 0.0007180146082879518]	[-72.83216486721328, 76.47413881848314, 70.39869902035261, -0.0012933424664204902, 0.0006761019861842236, -0.010431256602176519]	7.160344913398968	
845	1666.655410	4.123834	True	0.6878004303482932	0.6712660416009155	1.6570500201619327	1.3847305441936295	1.0510321877738689	0.6912621303723082	[-2.670969862595955, 0.00481581595971398, 0.13569681236580475, 2.758103010188362e-05, 0.0016095279631843612, 0.001285519586998828]	[-0.15767251014071249, -0.4733229253484746, 0.8982864304351231, -0.0012103004473557144, 0.0013285219661658028, -0.00010950899294089968]	[2.480798825463488, -0.47470087267875183, 1.0300946158413664, 0.0005935012796969136, -0.0006799730273303412, 0.0018525259164113572]	[-0.3903904221200853, -0.0010439025819988855, -0.3053302412784503, -0.0124201499501371, -0.0015348928504218908, 0.009969510591031017]	[-0.3345672475827853, -0.2526912360243163, -0.08852860637238026, 0.004151958476170907, -0.006171606163890439, -0.007491632296851432]	[-0.4580565235779989, 0.05144126032019248, -0.09830388771293566, -0.00657472592971862, 0.001783678855147375, 0.013287701820329702]	[-1.6343628077595866, -4.401142519675163, 17.9782436999012, 0.0008684847212440188, -0.002815062560755366, -0.007309890025852489]	[-41.04429014897224, -66.07389467490754, 75.23952073281116, 0.004248136971855852, -0.003653153057549929, 0.0010970678105230488]	[-65.59507384462685, 62.31608531726331, 85.0236077600478, -0.0009460086093878186, 0.0006410149885533467, -0.011250948892084738]	7.338903362164136	
846	1667.007836	0.333358	True	0.6861554255596659	0.6728563358069913	1.6595828822649175	1.3839490322662409	1.0515331712695175	0.6922952810793558	[-2.6748294029183937, 0.004759825540223224, 0.13271809638815787, -9.619859109989543e-05, 0.0015920096860573408, 0.0013827636246116235]	[-0.161271049676974, -0.4760574929636731, 0.8977097967477451, -0.0011666146228248456, 0.0012645775712825332, -0.00018400771096665277]	[2.47595518206947, -0.47398428637629336, 1.0295091357317407, 0.0005268750972898452, -0.0006614692316473381, 0.0019819674034580364]	[-0.38057142309181385, -0.009111097695268494, -0.291638403643221, -0.012363780573496307, -0.001969299380007992, 0.009478784846588397]	[-0.38493851402199253, -0.2942270204566983, -0.02833552735013345, 0.00460376805158008, -0.006598262574180935, -0.007423239126694776]	[-0.5105038030132033, 0.0937067272100446, -0.018163281786824245, -0.00673159028724698, 0.0019312380681242897, 0.012598010830729495]	[12.833844407142486, -9.245961385406963, 24.476779474570883, 0.0016870055275624816, -0.002985143633463038, -0.00853231477531625]	[-56.48652997074754, -46.073894674907535, 76.70982489969076, 0.0040692764406621, -0.0032669411421444826, 0.0016163129678074856]	[-58.35796395683892, 48.15802127686724, 99.6484998636609, -0.0006992908079412036, 0.000620884724475347, -0.011941073378143058]	7.86997357530087	
847	1670.607104	3.578589	True	0.6851137619000782	0.674282944121628	1.6617893972134936	1.3833430593568095	1.0526881409463613	0.6933219089610467	[-2.6786479387016424, 0.004660786000135409, 0.1298285526018142, -0.0002191547978454619, 0.0015701624280259657, 0.0014749318232927114]	[-0.16543844031499733, -0.47912031698363255, 0.8977419175811167, -0.0011184912961608538, 0.0011965341091391768, -0.000257668246360497]	[2.470658652423339, -0.47292999410188874, 1.0297302351443613, 0.0004587960977088308, -0.0006415493905966424, 0.0021042737924198258]	[-0.3822493728829695, -0.009514164290327417, -0.2874772601861823, -0.012253460540969022, -0.002402819554829047, 0.00895375053380136]	[-0.4484477118083567, -0.3185499342119062, 0.033080639727042616, 0.005038145623022846, -0.006992168906014699, -0.007324325464143217]	[-0.5483617749836514, 0.11936138804615277, 0.063029243039005, -0.006866664392536406, 0.0020643952776509917, 0.011860758834670037]	[-0.40392306422828916, -0.40673631138893107, 13.470223556991295, 0.002248192187186512, -0.0029878207953706907, -0.009045701142420263]	[-71.36522299273402, -26.073894674907535, 77.80141157754535, 0.0038695488299889196, -0.0028726666850177962, 0.0020987858859011976]	[-41.398416241116735, 28.84383209467477, 100.44035618123256, -0.0005021168625118992, 0.0004267632483562928, -0.012652107690807726]	7.6180700463049895	
